business	US consumer prices fell by 0.1 in July, the first fall this year, reducing the chances of a September interest rate rise.
world	Reuters - India erupted with joy as shooter Rajyavardhan Rathore clinched their first medal at the Athens Olympics on Tuesday and their first ever individual silver.
world	AP - Democratic Party officials picked U.S. Rep. William Lipinski's son Tuesday to replace his father on the November ballot, a decision engineered by Lipinski after he announced his retirement and withdrew from the race four days earlier.
world	AP - Iraq's interim president promised on Monday to prevent Kurdish rebels in northern Iraq from launching attacking into Turkey, apparently hoping to avoid a Turkish military response.
business	Consumer prices, which have been buffeted this year by soaring energy costs, fell by 0.1 percent in July as gasoline costs posted their biggest decline in eight months, the government reported Tuesday.
business	South Korea's central bank cuts interest rates by a quarter percentage point to 3.5 in a bid to drive growth in the economy.
business	Federal regulators granted Citizens Financial Group approval for its biggest acquisition to date, Charter One Financial Inc. of Ohio. The Federal Reserve Board said the pending merger likely would have a minimal impact on competition even in markets where the two banks overlap. When the \$10.5 billion acquisition is complete, Citizens will be the 11th-biggest bank in the nation ranked ...
world	JERUSALEM (Reuters) - Prime Minister Ariel Sharon, facing a party mutiny over his plan to quit the Gaza Strip, has approved 1,000 more Israeli settler homes in the West Bank in a move that drew a cautious response on Tuesday from ...
business	Central Square in Lynn should be looking a bit brighter. New sidewalks, curbs, fences, lights, landscaping, and road improvements are planned for the Gateway Artisan Block, a key area of the square, with \$830,000 in state grant money given to Lynn last week.
business	Switzerland #39;s struggling national airline reported a second-quarter profit of 45 million Swiss francs (\$35.6 million) Tuesday, although its figures were boosted by a legal settlement in France.
business	The company said today that the United States Army had decided not to grant it additional time to substantiate its costs in Iraq and Kuwait.
world	BAGHDAD (Reuters) - A shell killed seven people in a busy Baghdad street on Tuesday and U.S. forces fought pitched battles with Shi'ite militia in the holy city of Najaf.
world	AP - In a rare admission, Yasser Arafat suggested Wednesday that the Palestinian leadership has made "mistakes" and promised to correct them.
world	Pakistan offers rewards totalling more than \$1m for the capture of six top al-Qaeda suspects.
business	NEW YORK (Reuters) - The dollar gained against the euro on Monday after a report on flows into U.S. assets showed enough of a rise in foreign investments to offset the current account gap for the month.
tech	AP - Chinese astronauts are in the final stages of preparing for a manned space mission that will orbit the globe 14 times before returning to Earth, a state-run newspaper reported Thursday.
world	NAJAF, Iraq (Reuters) - Radical cleric Moqtada al-Sadr on Tuesday refused to meet an Iraqi peace delegation because of quot;American aggression quot; as US troops pounded militia positions in Najaf near the country #39;s holiest Islamic sites.
business	SAN FRANCISCO (Reuters) - Nortel Networks Corp. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.N target=/stocks/quickinfo/fullquote"&gt;NT.N&lt;/A&gt; &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote"&gt;NT.TO&lt;/A&gt; said on Monday the Royal Canadian Mounted Police told the company it will begin a criminal investigation into Nortel's financial accounting.
business	AP - Home improvement retailer Lowe's Cos. reported Monday that a robust housing market drove second-quarter earnings higher year-over-year, but results failed to meet Wall Street expectations.
tech	AP - Norwegian scientists who explored the deep waters of the Atlantic Ocean said Thursday their findings #151; including what appear to be new species of fish and squid #151; could be used to protect marine ecosystems worldwide.
business	With the country in need of cash and rich people dying to show off their wealth, Mr. Stein proposes a unique solution: having the government sell titles of nobility.
world	Reuters - Gains in banks and exporters helped lift\Tokyo's Nikkei average 0.84 percent by midday on Tuesday as a\fall in crude oil prices and a rebound in U.S. stocks led\buyers to pick up shares hit by the index's recent sharp\losses.
business	WASHINGTON (Reuters) - The bulls and the bears are in this together, scratching their heads and wondering what's going to happen next.
world	Clashes between US troops and Sadr militiamen escalated Thursday, as the US surrounded Najaf for possible siege.
tech	NASA will extend operation of the Tropical Rainfall\Measuring Mission (TRMM) through the end of 2004, in light of a\recent request from the National Oceanic and Atmospheric\Administration (NOAA).
world	Singapore blocks imports of poultry and eggs from Malaysia, after an outbreak of potentially deadly bird flu.
world	MEXICO CITY, Aug. 18 (Xinhuanet) -- A bloody riot Wednesday in the La Esperanza Jail, in Mariona, in the outskirts of San Salvador, left a toll of at least 20 dead and another 30 injured.
tech	By BILL KACZOR PENSACOLA, Fla. (AP) -- A former dormitory converted to classrooms at the Pensacola Naval Air Station was dedicated Friday to two Columbia astronauts who were among the seven who died in the shuttle disaster Feb...
tech	\\"BAGHDAD, Iraq (CNN) -- Members of Iraq's interim government took an oath of\office Monday just hours after the United States returned the nation's\sovereignty, two days ahead of schedule."\\"Led by Iraq's interim Prime Minister Ayad Allawi, each member of the new\government placed a hand on the Koran and promised to serve with sincerity and\impartiality. Iraqi flags lined the wall behind them."\\Iraq! Now with 100 less Coalition Provisional Authority! Act now and get a\free Weapon of Mass Destruction (offer only available in Syria, Jordan, Saudi\Arabia, Pakistan, Syria and Iran).\\Also check out our new Puppet Government! Keeps the kids occupied for hours!\\
world	If the agreement is fulfilled and al-Sadr has made contradictory statements in the past it would resolve a crisis that had angered many of Iraq #39;s majority Shiites and threatened to undermine the fledgling interim government of Prime Minister ...
business	AFP - Investor confidence in Germany has declined more sharply than anticipated, a major economic think tank said, as high oil prices put a damper on hopes of a continuation of the nascent recovery.
world	WASHINGTON (AP) - The Bush administration reacted cautiously Wednesday to reports that the radical Shiite cleric Muqtada al-Sadr had accept a peace plan to end fighting in Najaf.
tech	Fido the Stamp is here. Well, he could be -- all it takes is for one dog owner to snap a digital photo of his beloved pooch, submit it to the Stamps.com Web site and order personalized postage. &lt;FONT face="verdana,MS Sans Serif,arial,helvetica" size="-2"\ color="#666666"&gt;&lt;B&gt;-Leslie Walker&lt;/b&gt;&lt;/font&gt;
world	The war on terror has made the world a more dangerous place, Pakistan #39;s president has said. General Pervez Musharraf said the world was quot;absolutely quot; less safe, because the war was not addressing the causes of terrorism.
tech	SPACE.com - One of the pleasures of \ stargazing is noticing and enjoying the various colors that stars display in \ dark skies. These hues offer direct visual evidence of how stellar temperatures \ vary.
business	Indonesia calls on the International Monetary Fund to help reschedule its debts, as figures reveal a slowdown in economic growth.
world	GENEVA, Aug. 17 (Xinhuanet) -- The United Nations human rights chief expressed her deep concern over the massacre in the Gatumba refugee camp in Burundi last Friday, a UN official said here Tuesday.
world	Europes leaders were urged today to continue a ban on arms sales to China in protest against torture and human rights abuses. The call came on the eve of an
world	BEIJING (Reuters) - Beijing has hinted that if the United States releases any Guantanamo Bay detainees from its restive Muslim far west Xinjiang region, they should be handed over to Beijing and not sent to a third country.
world	"Jam band" Phish play their last gigs together at a special festival in the US which has attracted thousands of fans.
world	WASHINGTON - Concern about national security is dominating public attention in the final months of the presidential campaign because of continuing fears of terrorism and unhappiness about the war in Iraq, according to a poll released Wednesday. "For the first time since the Vietnam era, national security issues are looming larger than economic issues in an election year," said Andrew Kohut, director of the Pew Research Center for the People the Press...
business	British Airways is due to hold important talks with union bosses in a bid to avoid industrial action.
tech	UK tissue engineering experts are teaming up with NASA to find treatments for diseases back on Earth.
world	Iraq's National Conference refused today to send a second delegation to negotiate an end to fighting between U.S. troops and loyalists of Shiite cleric Moktada al-Sadr.
world	A 10-year-old Palestinian boy has been shot dead by Israeli occupation soldiers during an incursion into the centre of the West Bank city of Nablus, according to Palestinian medical sources.
world	AFP - The powerful chairman of the US Senate intelligence committee promised to introduce this week a new intelligence reorganization bill likely to set Congress on a collision course with the White House, which favors an intelligence "czar" with vaguely defined powers.
world	NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices and a decline in crude oil futures Tuesday allowed investors to put aside worries about inflation, at least for the short term. The Dow Jones industrial average pushed past the 10,000 mark for the first time in nearly two weeks...
world	JERUSALEM (Reuters) - Prime Minister Ariel Sharon, facing a party mutiny over his plan to quit the Gaza Strip, has approved 1,000 more Israeli settler homes in the West Bank in a move that drew a cautious response on Tuesday from Washington.
tech	Internet auctioneer eBay Inc. said Friday it acquired a 25 percent stake in craigslist, an online community of classified ads and forums. &lt;FONT face="verdana,MS Sans Serif,arial,helvetica" size="-2"\ color="#666666"&gt;&lt;B&gt;-Associated Press&lt;/B&gt;&lt;/FONT&gt;
world	LOS ANGELES - It's been a rough month for hotel heiress Paris Hilton. First, her Hollywood Hills home was burglarized and now her pet Chihuahua, Tinkerbell, has disappeared...
world	US television host Oprah Winfrey is picked to sit on the jury for a murder trial in her home city of Chicago.
world	Mariel Zagunis crushed Tan Xue of China, 15-9, in the final of the women's saber Tuesday, earning the first American gold in a recognized fencing event.
world	THE radical cleric Muqtada al Sadr yesterday demonstrated once again his aptitude for self-preservation when he appeared to blink first in the stand-off with Iraqi and US forces in Najaf.
world	AP - There was no evident pattern of fraud in Venezuela's balloting that left President Hugo Chavez in office but a final judgment depends on what observers report, the State Department said Monday.
tech	SPACE.com - An expedition of Russian researchers claims to have found evidence that an \ alien spaceship had something to do with a huge explosion over Siberia in 1908. \ Experts in asteroids and comets have long said the massive blast was caused \ by a space rock.
sports	Rich Gannon , the 2002 NFL MVP who was knocked out of the Raiders' loss to Kansas City last Oct. 20 and had shoulder surgery in November, was 9 for 15 for 69 yards in visiting Oakland's 33-30 exhibition win over the San Francisco 49ers last night.
world	AP - The FBI anticipates violent protests at the upcoming Republican National Convention in New York but does not have enough evidence to move against any group or person, the bureau's top terrorism official said Wednesday.
world	Reuters - Rwandan troops arrived in\Darfur Sunday as the first foreign force there, mandated to\protect observers monitoring a shaky cease-fire between the\Sudanese government and rebels in the remote western region.
business	A drop in consumer prices and a decline in crude oil futures Tuesday allowed investors to put aside worries about inflation, at least for the short term, and they sent stocks modestly higher.
business	GPS is invading recreational sports. Under clear skies, those signals beaming to earth from satellites can find you on a hilly running trail, in a kayak on the ocean, or on a green fairway where you're trying to fade a 230-yard drive into the wind.
business	NEW YORK (Reuters) - Gateway Inc. &lt;GTW.N&gt;, the computer maker that recently shuttered its chain of 188 stores, will begin selling its desktops at CompUSA Inc.'s outlets later this week, the two companies said on Monday.
business	Eastern Germany sees more mass protests over welfare cuts, with smaller rallies in western cities.
business	NEW YORK (Reuters) - U.S. stocks climbed on Monday, getting a boost from lower oil prices after Venezuela's president declared he had survived a recall referendum, easing fears about the country's oil exports.
world	AP - As of Monday, Aug. 16, 935 U.S. service members have died since the beginning of military operations in Iraq in March 2003, according to the Defense Department. Of those, 697 died as a result of hostile action and 238 died of non-hostile causes.
world	UN Secretary General Kofi Annan says the Burmese military government #39;s plan for democracy will fail without input from the opposition National League for Democracy.
business	Central Square in Lynn should be looking a bit brighter. New sidewalks, curbs, fences, lights, landscaping, and road improvements are planned for the Gateway Artisan Block, a key area of the square, with \$830,000 in state grant money given to Lynn last week.
world	AFP - Australia's foreign minister will pay a rare visit to North Korea this week for talks on its nuclear programme after creating a stir here by warning a North Korean missile would be able to hit Sydney.
tech	A team of British explorers, who are retracing the steps of a Victorian pioneer, have reached Thom Bay.
world	Accused of conspiring to commit murder. Alleged Al-Qa #39;ida operative charged with possessing plans of US financial institutions ...
business	Home Depot reported a jump in second-quarter profit on record sales as it benefited from strong performance in stores open at least a year.
tech	AP - His hand on a toggle switch and his eyes on a computer screen, Oregon State University graduate student Anthony Kirincich uses an array of scientific instruments to probe the vibrant waters of the Pacific. He is searching for the absence of life.
world	Militia fighters loyal to the radical cleric Moqtada al-Sadr today continued to battle US soldiers in Najaf, hours after a delegation from Iraq #39;s national conference had left the city empty-handed when its truce offer was turned down.
business	Investors are dumping tech stocks with abandon. As for Overland Storage, it is a buyer.
world	Reuters - The worst typhoon to hit China in seven\years killed at least 164 people and another 24 were listed as\missing, Xinhua news agency said on Tuesday.
business	Trevor Baylis, the veteran inventor famous for creating the Freeplay clockwork radio, is planning to float his company on the stock market.
world	Iran will strike the Israeli reactor at Dimona if Israel attacks the Islamic republic #39;s nuclear facilities, a commander of the elite Revolutionary Guards has said.
business	Reuters - Department store operator J.C. Penney\Co. Inc. (JCP.N) on Tuesday posted a second-quarter profit,\reversing a year-earlier loss, helped by inventory controls and\strong department store sales.
world	AP - A witness who knew the Hamburg-based Sept. 11 hijackers outlined the group's hatred of Israel and said its members believed suicide attacks were legitimate as testimony opened Tuesday in the retrial of a Moroccan accused of helping the pilots.
business	CHICAGO/SAN FRANCISCO (Reuters) - Options traders have been building bullish positions in PeopleSoft Inc. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote"&gt;PSFT.O&lt;/A&gt; as investors bet a federal judge will approve Oracle Corp.'s hostile takeover bid of the business software maker, traders said on Monday.
tech	An enhanced satellite location system aims to help Olympic security guards react more quickly to emergencies.
business	ATLANTA (Reuters) - Lowe's Cos. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=LOW.N target=/stocks/quickinfo/fullquote"&gt;LOW.N&lt;/A&gt;, the world's No. 2 home improvement retailer, on Monday reported an 18 percent increase in second-quarter profit and said earnings for the rest of the year would top current estimates.
world	Reuters - Two Polish soldiers were killed and five\injured in a road accident in Hilla after their patrol was\fired on near their Babylon base in southern Iraq, Polish news\agency PAP said on Thursday, citing a military spokesman.
tech	Orange coral common to the Caribbean has bacteria to thank for its hue, say US marine scientists.
world	A general strike called by students in the state to protest against rebel bombings brings life to a standstill.
world	Reuters - Pakistani Finance Minister Shaukat\Aziz easily won a seat in parliament, clearing the way for him\to take over as prime minister next week, officials said on\Thursday.
world	afrol News, 18 August - The governments of Rwanda and Burundi may again send troops into Congo Kinshasa (DRC) if Kinshasa does not finally take action against the militias still slaughtering Tutsis. Both claim Friday #39;s massacre was masterminded by ...
sports	ATHENS (Reuters) - A diplomatic wrangle of Olympic proportions was avoided Sunday when Iranian world judo champion Arash Miresmaeili failed to make the weight for his clash with an Israeli opponent.
business	CHICAGO (Reuters) - Deere Co. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=DE.N target=/stocks/quickinfo/fullquote"&gt;DE.N&lt;/A&gt;, one of the world's largest farm equipment makers, on Tuesday said quarterly earnings jumped sharply, driven in part by strength in its agricultural and construction equipment businesses.
business	LONDON (Reuters) - Oil prices simmered near fresh highs Monday even though early reports of victory for Venezuelan President Hugo Chavez in a referendum on his rule eased fears that unrest could upset the country's oil exports.
world	BAGHDAD, Aug. 18 (Xinhuanet) -- Iraqi Defence Minister Hazem al-Shaalan on Wednesday demanded Shiite militants in the holy city of Najaf surrender within hours, or the Iraqi troops would launch a large-scale attack on them.
world	AP - An explosion in a house in Gaza City early Wednesday killed at least two people, Palestinian witnesses said. It was not immediately known what caused the blast.
business	WASHINGTON (Reuters) - Halliburton said on Monday the U.S. Army had decided to give the company more time to resolve a billing dispute before withholding payment of up to 15 percent of the company's bills in Iraq and Kuwait.
world	HONG KONG : The Hong Kong government is interceding with the mainland authorities for the release of a legislator who was arrested and jailed in Guangdong.
world	ATHENS, Greece - Michael Phelps, denied in his bid to win seven gold medals, picked up his second victory of the Athens Games by winning the 200-meter butterfly Tuesday night in Olympic-record time. Phelps fell just short of his own world record, holding off Takashi Yamamoto to win in 1 minute, 54.01 seconds...
world	WASHINGTON - President Bush's plan to call tens of thousands of U.S. troops home from Europe and Asia could gain him election-year applause from military families, but won't ease the strain on soldiers still battling violent factions in Iraq and Afghanistan...
world	AP - United Nations employees called the attack on U.N. headquarters in Baghdad a year ago "our Sept. 11." The death toll of 22 may have been far lower than from the strikes in New York and Washington, but the truck bombing marked a similar fundamental shift between the way things were done then, and the way they're done now.
business	Reuters - Kmart Holding Corp. (KMRT.O) on Monday\reported its third consecutive quarterly profit as cost cuts\made up for slumping sales, and its cash pile grew to about\ #36;2.6 billion.
world	AP - The United States withheld judgment Tuesday on whether Israel's plans to build 1,000 new homes in Jewish settlements in the West Bank violate the U.S-led Middle East peace plan.
world	In 2000, Greece brought home 13 medals. The Greek Olympic Committee hopes to double that number.
world	Reuters - The United States has brokered a\cease-fire between a renegade Afghan militia leader and the\embattled governor of the western province of Herat,\Washington's envoy to Kabul said Tuesday.
world	Changes in North Korea's economy have led to spiralling food prices many people cannot afford, the UN says.
world	Dominican New Yorkers had a message yesterday for the newly elected president of their homeland: Let there be light.
world	AP - As of Tuesday, Aug. 17, 943 U.S. service members have died since the beginning of military operations in Iraq in March 2003, according to the Defense Department. Of those, 703 died as a result of hostile action and 240 died of non-hostile causes.
business	Reuters - Venezuela's left-wing\President Hugo Chavez won a recall referendum on his divisive\rule in a vote backed on Monday by international observers who\found no "element of fraud."
world	Georgian officials reported four Georgian soldiers were killed in a heavy fighting, which erupted in the South Ossetian conflict zone late on August 18.
world	Reuters - Venezuela's left-wing\President, Hugo Chavez, easily won a referendum on his rule and\on Monday offered to open a dialogue with opponents, while\vowing to intensify the reforms at the heart of the nation's\political conflict.
world	LONDON (AP) - Eight suspects, including a man identified in the United States as a senior al-Qaida figure, appeared in court under heavy guard Wednesday as police investigated an alleged plot to commit murder and cause mayhem with chemicals, radioactive ...
tech	One day, astronauts could zip across the solar system in spinning spaceships. How will their brains adapt to life onboard a twirling home where strange quot;Coriolis forces quot; rule?
tech	SPACE.com - Amid uncertainty over the fate of the Hubble Space Telescope and with a key instrument not working, NASA Administrator Sean O'Keefe gave the go-ahead Monday for planning a robotic servicing mission.
world	The F.B.I. has been questioning demonstrators in an effort to forestall violent protests at the Republican convention.
tech	The evolution of whales from four-legged land dwellers into streamlined swimmers has been traced in fossilised ears, Nature reports.
world	KABUL (Reuters) - Afghanistan's President Hamid Karzai promised Afghans greater security when they go to vote in the country's first ever democratic election during an independence day speech on Wednesday.
world	AFP - The old man lay unattended in the shack which served as a morgue for the General Hospital in Mount Hagen, a busy town in the restive highlands of central Papua New Guinea.
world	AFP - At least six Georgian soldiers were killed and seven wounded in overnight clashes in Georgia's separatist, pro-Russian region of South Ossetia, an official with the Georgian interior ministry told AFP.
world	KATHMANDU (Reuters) - Maoist rebels, fighting to topple Nepal's constitutional monarchy, cut off all land routes to the Himalayan kingdom's capital on Wednesday, disrupting food and supplies to the city of 1.5 million people.
business	NEW YORK (Reuters) - Coca-Cola Co.'s president and chief operating officer, Steven Heyer, will leave the company on Sept. 1 after missing out on the top job in May, the Wall Street Journal said on Tuesday, citing an internal memo.
business	TOKYO (Reuters) - Gains in banks and exporters helped lift Tokyo's Nikkei 0.84 percent by midday on Tuesday as a fall in crude oil prices and a rebound in U.S. stocks led buyers to pick up shares hit by the index's recent sharp losses.
world	BUJUMBURA, Burundi Tiny Burundi has seen more than a decade of war, but events in the past few months suggest that it is closer than ever to wrapping up one of Africa #39;s most persistent civil conflicts.
business	One of the oldest textile operators on the Indian Ocean island of Mauritius last week shut seven factories and cut 900 jobs.
tech	AP - Gangs of poachers in Congo have been slaughtering the world's minuscule population of northern white rhinos, reducing the population by about one-half in just more than a year, a key conservation organization said Friday.
business	Interest rates are trimmed to 7.5 by the South African central bank, but the lack of warning hits the rand and surprises markets.
business	Reuters - Lawyers leading a record-setting\sex discrimination case against Wal-Mart Stores said on Tuesday\they filed a lawsuit against Costco Wholesale Corp. (COST.O),\claiming the company kept women out of top store management\posts.
tech	A set of GameBoy micro-games is named as the most innovative game of the year at a festival in Scotland.
world	REDWOOD CITY, Calif. - The judge in Scott Peterson's murder trial dismissed the jurors for the day Wednesday, saying, "There's been a potential development in this case." Judge Alfred A...
world	BEIJING The collapse of North Korea #39;s economy has caused food prices there to skyrocket and created new groups of people who cannot afford to buy what they need to live, the World Food Program said on Wednesday.
world	Reuters - Police arrested a man in central England\on Thursday under anti-terrorism laws.
sports	ATHENS (Reuters) - Spain's Pau Gasol got the better of China's Yao Ming in Olympic basketball's own clash of the giants Sunday.
world	AP - Shanghai's economy grew at a blistering 14.7 percent in the first seven months of the year, seemingly defying efforts to cool off China's economy amid fears of overheating.
world	JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon's Likud party has dealt a serious setback to his plan to evacuate occupied Gaza by voting to bar him from forging a broad coalition with the Labour opposition.
world	KIBBUTZ TZUBA, Israel - Archaeologists said Monday they have found a cave where they believe John the Baptist anointed many of his disciples - a huge cistern with 28 steps leading to an underground pool of water. During an exclusive tour of the cave by The Associated Press, archaeologists presented wall carvings they said tell the story of the fiery New Testament preacher, as well as a stone they believe was used for ceremonial foot washing...
world	HERAT (Reuters) - A renegade Afghan militia commander and a spokesman for the governor of the western province of Herat said on Wednesday their forces were honoring a cease-fire brokered a day earlier by the US envoy to Afghanistan.
business	WASHINGTON, Aug. 17 (Xinhuanet) -- Output at US factories, mines and utilities rose by 0.4 percent in July, nearly recovering from a 0.5 percent plunge in June, the Federal Reserve said on Tuesday.
world	AP - Missouri's attorney general sued the federal environmental agency on Friday, saying it is behind on testing the state's air for lead as required by law.
world	Reuters - Israeli Prime Minister Ariel\Sharon's right-wing Likud party voted Wednesday to bar a\coalition with center-left Labor that he seeks to advance his\Gaza withdrawal plan, according to early returns.
world	SPRINGFIELD, Ore. - While world-class athletes were grunting and groaning on the other side of the Atlantic Sunday, "Boots" went for the gold here in his own way...
business	CARACAS, Venezuela (Reuters) - Venezuela's left-wing President Hugo Chavez won a recall referendum on his divisive rule in a vote backed on Monday by international observers who found no "element of fraud."
tech	Reuters - America Online on Thursday said it\plans to sell a low-priced PC targeting low-income and minority\households who agree to sign up for a year of dialup Internet\service.
world	Reuters - Maoist rebels kept vehicles off roads leading to Nepal's capital for a second day on Thursday and residents said fuel was being rationed and food prices had begun to rise.
tech	AP - Swedish geologists may have found a way to predict earthquakes weeks before they happen by monitoring the amount of metals like zinc and copper in subsoil water near earthquake sites, scientists said Wednesday.
world	A British soldier killed after clashes with militia forces in the southern Iraqi city of Basra was today named as Lance Corporal Paul David Trevor Thomas.
world	ATHENS, Greece - Lamar Odom made a key defensive play on Greece's Dimitris Pipanikoulaou, preventing him from getting a clean layup attempt that could have cut the United States' lead to two points, and the Americans won 77-71 Tuesday night in the second round of the Olympic men's basketball tournament. In a much closer game than expected, the Americans bounced back from their embarrassing loss to Puerto Rico in their opener and avoided dropping to 0-2, which would have matched their loss total from the previous 68 years...
world	Canadian Press - TORONTO (CP) - In his first public address as federal health minister, Ujjal Dosanjh carefully toed the government line on Monday, saying Ottawa is prepared to invest more money in medicare to reduce waiting times, but not by sponsoring a national pharmacare program demanded by the provinces. But even as he was speaking, Saskatchewan's premier said in Regina that provincial premiers will meet one more time to flesh out the details of the proposed pharmacare program before taking their idea to Prime Minister Paul Martin.
world	AFP - Britain is "sleepwalking into a surveillance society" because of government plans to introduce ID cards and a population register, the nation's information watchdog was quoted as saying.
world	ATHENS, Greece - Mark Spitz can rest easy. The best Michael Phelps can do is win seven gold medals at these Olympics...
business	TOKYO (Reuters) - The dollar barely moved on Tuesday, struggling to sustain a modest bounce from multi-week lows against the euro made on bigger-than-expected capital inflows to the United States.
world	Reuters - Insurgents fired mortars at a meeting\where Iraqi leaders met to pick an interim national assembly\Sunday, killing at least two people in a grim reminder of the\country's tortuous path toward democracy.
world	LOURDES, France - A sick man among the sick, Pope John Paul II struggled through Sunday Mass at a French shrine that draws desperate people seeking miracle cures. The 84-year-old pontiff gasped, trembled and asked aides for help during the 2 1/2 hour service in sizzling heat...
sports	The U.S. women's and men's eights team both set world bests in the Olympic rowing competition Sunday along with Australian pair Sally Newmarch and Amber Halliday.
world	BAGHDAD -- A militant group said it has kidnapped a missing Western journalist with Boston-area ties and would kill him if US forces did not leave the holy Shi'ite city of Najaf within 48 hours, Al-Jazeera reported yesterday.
world	Despite intimidation by the ruling Burmese military authorities, the National League for Democracy (NLD) members have continued the signature campaign with increased momentum calling for the release of all political prisoners including NLD leaders Daw ...
world	Reuters - World number one Roger Federer's top target for the year -- an Olympic tennis gold medal -- was taken away from him in a "terrible day" on Tuesday.
world	AP - Singapore said Wednesday that it has suspended the import of all poultry and poultry products from neighboring Malaysia after avian influenza was discovered at a farm there.
business	Reuters - Authorities have halted oil export\flows from the main pipeline in southern Iraq after\intelligence showed a rebel militia could strike\infrastructure, an oil official said on Saturday.
sports	Family Day in the Fens means fun and games to most folks. Players toddle around the bases with wide-eyed kids. Mothers beam. Children smile. All is bliss on the sun-splashed emerald lawn.
world	Reuters - Venezuelan President Hugo\Chavez has survived a referendum to recall him, according to\results released by electoral authorities on Monday with 94\percent of the vote counted.
world	KIGALI,Rawanda, Aug 18, 2004 (RNA)-- The African Union has pledged to send more troops to Darfur, Sudan, to protect civilians in case militias resume attacks on them, official sources told RNA. quot;This is essential in order to give ourselves sufficient ...
business	Shoppers spend more, giving the company yet another quarter of sales growth and even better earnings.
tech	BioVeris Corp. announced yesterday that it settled two lawsuits against Jacob N. Wohlstadter, its chief executive's son, whom the company had accused of spending millions of dollars on cars and real estate to sabotage a joint venture he ran so he could purchase it for a bargain price.
world	AP - Accompanied by a warning that its missiles have the range, Iran on Tuesday said it would destroy Israel's Dimona nuclear reactor if the Jewish state were to attack Iran's nuclear facilities.
business	They served up a giant Bank of America sheet cake, festooned the bank branch with balloons, and dispatched smiling greeters to welcome customers in upstate New York yesterday, as the first FleetBoston Financial Corp. branches formally switched to Bank of America.
world	Canadian Press - OTTAWA (CP) - Canada's police chiefs propose a surcharge of about 25 cents on monthly telephone and Internet bills to cover the cost of tapping into the communications of terrorists and other criminals.
world	Reuters - Wall Street was set for a steady start\on Tuesday as crude oil prices eased, with results from chip\group Applied Materials (AMAT.O) and inflation data a focus,\while shares in a bullish Motorola (MOT.N) may rise.
business	NEW YORK (Reuters) - Outback Steakhouse Inc. said Tuesday it lost about 130 operating days and up to \$2 million in revenue because it had to close some restaurants in the South due to Hurricane Charley.
world	CARACAS, Venezuela - The opposition's long and bitter campaign to oust Venezuelan President Hugo Chavez finally came down to a recall referendum Sunday, with the leftist leader hoping a huge turnout among the poor will keep him in power. Activists on both sides set off fireworks and blared recordings of bugle music to wake voters hours before dawn, hoping for a flood of early votes in their favor...
business	Geico Corp., the nation's fifth-largest auto insurer, started selling policies in New Jersey yesterday for the first time in 28 years, leaving Massachusetts as the lone state where the company won't do business.
world	Reuters - The Burundian army said on Tuesday it\might cross into neighboring Congo to pursue rebels and militia\it blames for massacring 160 Congolese Tutsi refugees at a camp\in western Burundi.
world	KIBBUTZ TZUBA, Israel - Archaeologists said Monday they have found a cave where they believe John the Baptist anointed many of his disciples - a huge cistern with 28 steps leading to an underground pool of water. During an exclusive tour of the cave by The Associated Press, archaeologists presented wall carvings they said tell the story of the fiery New Testament preacher, as well as a stone they believe was used for ceremonial foot washing...
tech	The instant message blinked on the computer at Jessica Cutler's desk in the Russell Senate Office Building. "Oh my God, you're famous."
world	Reuters - Authorities in northeast India urged Bangladesh on Monday not to kill about 100 wild elephants that have strayed across the border and gone on a rampage, killing 13 people and injuring dozens more.
business	The real estate and travel company says it will continue to look for a buyer of its mortgage business.
business	Insurance holding company WR Berkley Corp. said Tuesday that it does not expect its losses from damage caused by Hurricane Charley last week to exceed \$5 million.
business	Reuters - U.S. industrial output advanced in\July, as American factories operated at their highest capacity\in more than three years, a Federal Reserve report on Tuesday\showed.
business	In 1993 six geeks had a digital nightmare that changed the culture. It's about to get far creepier
world	Israeli Prime Minister Ariel Sharon has lost a key vote which would have seen the dovish Labour Party join the government coalition and salvage his Gaza disengagement plan.
business	PARIS (Reuters) - Four private equity firms plan to buy Bermuda-based Intelsat for about \$3 billion, the world's second-largest satellite operator said on Monday.
business	CHICAGO (Reuters) - Sysco Corp. &lt;A HREF="http://www.investor.reuters.com/FullQuote.aspx?ticker=SYY.N target=/stocks/quickinfo/fullquote"&gt;SYY.N&lt;/A&gt;, the largest U.S. distributor of food to restaurants and hospitals, on Monday said quarterly profit rose as an extra week in the period and cost control measures helped offset the higher food prices that were slowing demand.
world	AP - The U.S. Coast Guard boarded the ship in the choppy Caribbean waters and began counting crew members, but the numbers did not match those given earlier.
world	AP - The operator of a nuclear power plant where a long-neglected cooling pipe burst and killed four workers last week said Monday that four other pipes at its reactors also went unchecked for years.
